generation,prompt,code,fitness
119,develop a execution robot node,"#include <ros/ros.h>
#include <std_msgs/String.h>

class ExecutionRobotNode {
public:
    ExecutionRobotNode() {
        cmd_sub_ = nh_.subscribe(""robot_commands"", 10, &ExecutionRobotNode::commandCallback, this);
        status_pub_ = nh_.advertise<std_msgs::String>(""robot_status"", 10);
    }

    void commandCallback(const std_msgs::String::ConstPtr& msg) {
        ROS_INFO(""Received command: %s"", msg->data.c_str());
        
        // Process the received command
        std::string command = msg->data;
        if (command == ""move_forward"") {
            simulateMovement(""Moving forward..."");
        } else if (command == ""turn_left"") {
            simulateMovement(""Turning left..."");
        } else if (command == ""turn_right"") {
            simulateMovement(""Turning right..."");
        } else {
            ROS_WARN(""Unknown command received"");
        }
    }

    void simulateMovement(const std::string& action) {
        ROS_INFO(""%s"", action.c_str());
        
        // Simulating robot action here
        ros::Duration(1.0).sleep(); // Simulate action taking 1 second
        
        // Publish status message
        std_msgs::String status_msg;
        status_msg.data = action;
        status_pub_.publish(status_msg);
    }

private:
    ros::NodeHandle nh_;
    ros::Subscriber cmd_sub_;
    ros::Publisher status_pub_;
};

int main(int argc, char **argv) {
    ros::init(argc, argv, ""execution_robot_node"");
    ExecutionRobotNode node;

    ros::spin();

    return 0;
}",3.3592717162952064
122,generate a c++ pub planning node,"#include <ros/ros.h>
#include <std_msgs/Int32.h>

int main(int argc, char **argv) {
    ros::init(argc, argv, ""planning_publisher_node"");
    ros::NodeHandle nh;

    ros::Publisher planning_pub = nh.advertise<std_msgs::Int32>(""planning_data"", 10);

    ros::Rate loop_rate(1); // Set the publishing rate to 1 Hz

    int planning_data = 0;

    while (ros::ok()) {
        std_msgs::Int32 msg;
        msg.data = planning_data;

        planning_pub.publish(msg);

        ROS_INFO(""Publishing planning data: %d"", planning_data);

        planning_data++;

        ros::spinOnce();
        loop_rate.sleep();
    }

    return 0;
}",9.675329521435167
125,generate system a execution pub node,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def publish_data():
    pub = rospy.Publisher('data_topic', String, queue_size=10)
    rospy.init_node('publisher_node', anonymous=True)
    rate = rospy.Rate(1)  # 1 Hz
    while not rospy.is_shutdown():
        data_to_publish = ""Hello, ROS!""
        rospy.loginfo(""Publishing: %s"" % data_to_publish)
        pub.publish(data_to_publish)
        rate.sleep()

if __name__ == '__main__':
    try:
        publish_data()
    except rospy.ROSInterruptException:
        pass",0
130,node generate a execution robot ROS in c++,"#include ""ros/ros.h""
#include ""std_msgs/String.h""

class RobotExecutionNode {
public:
    RobotExecutionNode() {
        // Initialize ROS node handle
        ros::NodeHandle nh;

        // Create a publisher for the robot execution topic
        execution_pub_ = nh.advertise<std_msgs::String>(""robot_execution"", 10);

        // Publish the execution message every 1 second
        execution_timer_ = nh.createTimer(ros::Duration(1.0), &RobotExecutionNode::publishExecutionMsg, this);
    }

    void publishExecutionMsg(const ros::TimerEvent&) {
        std_msgs::String msg;
        msg.data = ""Executing robot task..."";

        // Publish the message
        execution_pub_.publish(msg);
    }

private:
    ros::Publisher execution_pub_;
    ros::Timer execution_timer_;
};

int main(int argc, char **argv) {
    // Initialize the ROS node
    ros::init(argc, argv, ""robot_execution_node"");

    // Create an instance of the RobotExecutionNode class
    RobotExecutionNode robot_node;

    // Spin to handle callbacks
    ros::spin();

    return 0;
}",9.285748889168595
140,generate a execution robot node node,"#include ""ros/ros.h""
#include ""geometry_msgs/Twist.h""

class ExecutionRobotNode {
private:
    ros::NodeHandle nh;
    ros::Subscriber cmd_vel_sub;

public:
    ExecutionRobotNode() {
        cmd_vel_sub = nh.subscribe(""/cmd_vel"", 1, &ExecutionRobotNode::cmdVelCallback, this);
    }

    void cmdVelCallback(const geometry_msgs::Twist::ConstPtr& msg) {
        // Parse the incoming Twist message and execute velocity commands
        double linear_x = msg->linear.x;
        double angular_z = msg->angular.z;

        // Execute movement commands here, e.g., drive motors based on linear_x and angular_z values
        // Insert your robot-specific code here
        
        ROS_INFO(""Received cmd_vel command - Linear: %f, Angular: %f"", linear_x, angular_z);
    }
};

int main(int argc, char** argv) {
    ros::init(argc, argv, ""execution_robot_node"");
    
    ExecutionRobotNode node;

    ros::spin();

    return 0;
}",1.6029010448207277
142,build a execution pub node,"#include ""ros/ros.h""
#include ""std_msgs/String.h""

int main(int argc, char **argv) {
    // Initialize the ROS node
    ros::init(argc, argv, ""execution_publisher"");
    ros::NodeHandle nh;

    // Create a publisher that publishes messages of type std_msgs::String on the ""execution_status"" topic
    ros::Publisher pub = nh.advertise<std_msgs::String>(""execution_status"", 10);

    // Set the publishing rate (in Hz)
    ros::Rate rate(1); // 1 Hz

    while (ros::ok()) {
        std_msgs::String msg;
        msg.data = ""Executing..."";

        // Publish the message
        pub.publish(msg);

        // Spin once to handle callbacks
        ros::spinOnce();

        // Sleep for the remaining time to achieve the specified rate
        rate.sleep();
    }

    return 0;
}",9.207886551530205
147,generate a execution automaton node,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

# Define the Execution Automaton Node class
class ExecutionAutomatonNode:
    def __init__(self):
        # Initialize the ROS node
        rospy.init_node('execution_automaton_node', anonymous=True)
        
        # Subscribe to a topic to receive commands
        self.command_subscriber = rospy.Subscriber('command_topic', String, self.command_callback)
        
        # Initialize other variables or resources as needed
        
        # Spin to keep the node running
        rospy.spin()
    
    # Callback function to process received commands
    def command_callback(self, data):
        command = data.data
        
        # Process the command received
        if command == 'start':
            self.start_execution()
        elif command == 'stop':
            self.stop_execution()
        else:
            rospy.logwarn('Unknown command received: %s', command)
    
    # Function to start the execution process
    def start_execution(self):
        # Add your code to start the execution process here
        rospy.loginfo('Execution started')
    
    # Function to stop the execution process
    def stop_execution(self):
        # Add your code to stop the execution process here
        rospy.loginfo('Execution stopped')

if __name__ == '__main__':
    try:
        # Create an instance of the Execution Automaton Node class
        execution_automaton_node = ExecutionAutomatonNode()
    except rospy.ROSInterruptException:
        pass",0
153,create a data execution pub node,"#!/usr/bin/env python

import rospy
from std_msgs.msg import Int32

class DataExecutionPublisher:
    def __init__(self):
        rospy.init_node('data_execution_publisher', anonymous=True)
        self.pub = rospy.Publisher('data_topic', Int32, queue_size=10)
        self.rate = rospy.Rate(1)  # 1 Hz

    def publish_data(self):
        data_value = 0
        
        while not rospy.is_shutdown():
            # Modify the data_value here according to your requirements
            data_value += 1

            self.pub.publish(data_value)
            self.rate.sleep()

if __name__ == '__main__':
    try:
        dep = DataExecutionPublisher()
        dep.publish_data()
    except rospy.ROSInterruptException:
        pass",0
165,generate a execution pub ROS in c++,"#include ""ros/ros.h""
#include ""std_msgs/String.h""

int main(int argc, char **argv)
{
    // Initialize the ROS node
    ros::init(argc, argv, ""publisher_node"");

    // Create a node handle
    ros::NodeHandle nh;

    // Create a publisher object
    ros::Publisher pub = nh.advertise<std_msgs::String>(""chatter"", 10);

    // Set the publishing rate (in Hz)
    ros::Rate loop_rate(1); // 1 Hz

    int count = 0;

    while (ros::ok())
    {
        // Create a message object
        std_msgs::String msg;
        msg.data = ""Hello, ROS! "" + std::to_string(count);

        // Publish the message
        pub.publish(msg);

        ROS_INFO(""Message sent: %s"", msg.data.c_str());

        // Spin once
        ros::spinOnce();

        // Sleep for the remaining time to match the publishing rate
        loop_rate.sleep();

        count++;
    }

    return 0;
}",9.211547692906123
166,generate a execution navigation robot node,"#!/usr/bin/env python

import rospy
from geometry_msgs.msg import PoseStamped
from move_base_msgs.msg import MoveBaseAction, MoveBaseGoal
import actionlib

class NavigationNode:
    def __init__(self):
        rospy.init_node('navigation_node', anonymous=True)
        self.goal_sub = rospy.Subscriber('/navigation/goal', PoseStamped, self.goal_callback)
        self.move_base_client = actionlib.SimpleActionClient('move_base', MoveBaseAction)
        self.move_base_client.wait_for_server()

    def goal_callback(self, msg):
        goal = MoveBaseGoal()
        goal.target_pose = msg
        self.move_base_client.send_goal(goal)
        self.move_base_client.wait_for_result()
        rospy.loginfo(""Goal reached!"")

if __name__ == '__main__':
    try:
        nav_node = NavigationNode()
        rospy.spin()
    except rospy.ROSInterruptException:
        pass",0
168,generate mapping a c++ pub node,"#include <ros/ros.h>
#include <std_msgs/String.h>

int main(int argc, char **argv) {
    // Initialize the ROS node
    ros::init(argc, argv, ""mapping_publisher"");
    ros::NodeHandle nh;

    // Create a publisher for mapping data
    ros::Publisher mapping_pub = nh.advertise<std_msgs::String>(""mapping_data"", 10);

    // Set the publishing rate (e.g., 1 Hz)
    ros::Rate loop_rate(1);

    while (ros::ok()) {
        // Create a mapping data message
        std_msgs::String msg;
        msg.data = ""Mapping data: { }""; // Add your mapping data here

        // Publish the mapping data
        mapping_pub.publish(msg);

        // Log the published data
        ROS_INFO(""Published: %s"", msg.data.c_str());

        // Spin once and sleep to maintain the publishing rate
        ros::spinOnce();
        loop_rate.sleep();
    }

    return 0;
}",9.199935234871347
170,create a c++ pub node,"#include ""ros/ros.h""
#include ""your_custom_msgs/CustomMsg.h"" // Include your custom message header file

int main(int argc, char **argv) {
    ros::init(argc, argv, ""publisher_node""); // Initialize the node
    ros::NodeHandle nh; // Create a NodeHandle

    ros::Publisher pub = nh.advertise<your_custom_msgs::CustomMsg>(""custom_topic"", 10); // Create a publisher

    ros::Rate loop_rate(10); // Set the publishing rate

    int count = 0;
    while (ros::ok()) {
        your_custom_msgs::CustomMsg msg; // Create an instance of your custom message

        // Fill in the message data
        msg.data = count;

        // Publish the message
        pub.publish(msg);

        ROS_INFO(""Published: %d"", msg.data);

        ros::spinOnce(); // Process callbacks

        loop_rate.sleep(); // Sleep for the rest of the cycle to meet the specified publishing rate
        count++;
    }

    return 0;
}",0
171,generate a a c++ pub node,"#include ""ros/ros.h""
#include ""std_msgs/Int32.h""

int main(int argc, char **argv)
{
    ros::init(argc, argv, ""publisher_node"");
    ros::NodeHandle nh;

    ros::Publisher pub = nh.advertise<std_msgs::Int32>(""/counter"", 10);

    ros::Rate loop_rate(1); // 1 Hz

    int count = 0;
    while (ros::ok())
    {
        std_msgs::Int32 msg;
        msg.data = count;

        pub.publish(msg);

        ROS_INFO(""Counter: %d"", msg.data);

        ros::spinOnce();
        loop_rate.sleep();

        count++;
    }

    return 0;
}",6.929352794324716
173,generate a execution robot publisher in c++,"#include ""ros/ros.h""
#include ""std_msgs/String.h""

int main(int argc, char **argv) {
    // Initialize the ROS node
    ros::init(argc, argv, ""robot_publisher"");

    // Create a node handle
    ros::NodeHandle nh;

    // Create a publisher object
    ros::Publisher pub = nh.advertise<std_msgs::String>(""robot_commands"", 10);

    // Set the loop rate
    ros::Rate loop_rate(1);  // 1 Hz

    // Main loop
    while (ros::ok()) {
        // Create a message
        std_msgs::String msg;
        msg.data = ""Move forward"";

        // Publish the message
        pub.publish(msg);

        // Log the published message
        ROS_INFO(""Published: %s"", msg.data.c_str());

        // Spin once
        ros::spinOnce();

        // Sleep to maintain the loop rate
        loop_rate.sleep();
    }

    return 0;
}",9.479211621109574
177,produce a execution pub node,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String

def publish_data():
    # Initialize ROS node with a unique name
    rospy.init_node('data_publisher', anonymous=True)

    # Create a publisher object that will publish to the 'data_topic' topic
    pub = rospy.Publisher('data_topic', String, queue_size=10)

    # Set the publishing rate (1 Hz)
    rate = rospy.Rate(1)

    while not rospy.is_shutdown():
        # Publish a message with the current timestamp
        data = ""Data: {}"".format(rospy.get_time())
        rospy.loginfo(data)
        pub.publish(data)
        rate.sleep()

if __name__ == '__main__':
    try:
        publish_data()
    except rospy.ROSInterruptException:
        pass",0
179,generate a execution robot,"#!/usr/bin/env python

import rospy
from geometry_msgs.msg import Twist

class MoveRobot:
    def __init__(self):
        rospy.init_node('move_robot_node', anonymous=True)
        self.cmd_vel_pub = rospy.Publisher('/cmd_vel', Twist, queue_size=10)
        self.rate = rospy.Rate(10)  # 10 Hz
        self.move_forward()

    def move_forward(self):
        move_cmd = Twist()
        move_cmd.linear.x = 0.2  # move forward at 0.2 m/s
        duration = 5  # move for 5 seconds
        start_time = rospy.Time.now().to_sec()

        while rospy.Time.now().to_sec() - start_time < duration:
            self.cmd_vel_pub.publish(move_cmd)
            self.rate.sleep()

        stop_cmd = Twist()  # stop moving
        self.cmd_vel_pub.publish(stop_cmd)

if __name__ == '__main__':
    try:
        MoveRobot()
    except rospy.ROSInterruptException:
        pass",0
181,generate a execution navigation bot node,"#!/usr/bin/env python

import rospy
from geometry_msgs.msg import PoseStamped
from move_base_msgs.msg import MoveBaseAction, MoveBaseGoal
import actionlib

class NavigationBot:
    def __init__(self):
        rospy.init_node('navigation_bot')
        
        # Subscribe to the goal topic
        self.goal_sub = rospy.Subscriber('goal', PoseStamped, self.goal_callback)
        
        # Initialize action client for move_base
        self.move_base_client = actionlib.SimpleActionClient('move_base', MoveBaseAction)
        self.move_base_client.wait_for_server()
        rospy.loginfo(""Connected to move_base server"")
        
    def goal_callback(self, goal_msg):
        goal = MoveBaseGoal()
        goal.target_pose = goal_msg
        self.move_base_client.send_goal(goal, done_cb=self.goal_done_callback)
        
    def goal_done_callback(self, status, result):
        if status == 3:  # SUCCEEDED
            rospy.loginfo(""Goal reached successfully"")
        else:
            rospy.logwarn(""Failed to reach the goal"")

if __name__ == '__main__':
    try:
        navigation_bot = NavigationBot()
        rospy.spin()
    except rospy.ROSInterruptException:
        pass",0
187,message generate a c++ pub node,"#include <ros/ros.h>
#include <std_msgs/Int32.h>
#include <cstdlib>

int main(int argc, char** argv) {
    // Initialize the ROS node
    ros::init(argc, argv, ""number_publisher"");
    ros::NodeHandle nh;

    // Create a publisher for a topic ""random_number""
    ros::Publisher pub = nh.advertise<std_msgs::Int32>(""random_number"", 10);

    // Set the loop rate (publish frequency)
    ros::Rate loop_rate(1); // 1 Hz

    while (ros::ok()) {
        // Create a message object
        std_msgs::Int32 msg;

        // Generate a random integer between 0 and 100
        msg.data = rand() % 101;

        // Publish the message
        pub.publish(msg);

        // Log the published message
        ROS_INFO(""Published: %d"", msg.data);

        // Spin once to process callbacks
        ros::spinOnce();

        // Sleep to maintain the specified publishing frequency
        loop_rate.sleep();
    }

    return 0;
}",9.14309028393312
188,execution generate a execution robot node,"#!/usr/bin/env python

import rospy

class RobotNode:
    def __init__(self):
        rospy.init_node('robot_node', anonymous=True)
        self.rate = rospy.Rate(10)  # 10Hz

    def run(self):
        while not rospy.is_shutdown():
            # Add your robot control logic here
            rospy.loginfo(""Robot is moving..."")
            self.rate.sleep()

if __name__ == '__main__':
    try:
        robot = RobotNode()
        robot.run()
    except rospy.ROSInterruptException:
        pass",0
194,generate message a c++ pub node,"#include ""ros/ros.h""
#include ""your_package/CustomMessage.h""  // Include your custom message header

int main(int argc, char **argv) {
    ros::init(argc, argv, ""publisher_node"");
    ros::NodeHandle nh;

    // Publisher for custom message
    ros::Publisher custom_pub = nh.advertise<your_package::CustomMessage>(""custom_topic"", 10);

    ros::Rate loop_rate(10);

    while (ros::ok()) {
        your_package::CustomMessage msg;
        
        // Set data in the custom message
        msg.name = ""ROS"";
        msg.value = 123;

        custom_pub.publish(msg);

        ros::spinOnce();
        loop_rate.sleep();
    }

    return 0;
}",0
199,generate a process execution robot node,"#!/usr/bin/env python

import rospy
from std_msgs.msg import String
import subprocess

class ProcessExecutionNode:
    def __init__(self):
        rospy.init_node('process_execution_node')

        self.process_sub = rospy.Subscriber('/process_request', String, self.process_request_callback)
        self.process_pub = rospy.Publisher('/process_output', String, queue_size=10)

    def process_request_callback(self, data):
        rospy.loginfo(""Received process request: {}"".format(data.data))

        try:
            output = subprocess.check_output(data.data, shell=True)
            self.process_pub.publish(output)
        except subprocess.CalledProcessError as e:
            rospy.logerr(""Failed to execute process: {}"".format(e))
            self.process_pub.publish(""Failed to execute process: {}"".format(e))

if __name__ == '__main__':
    try:
        node = ProcessExecutionNode()
        rospy.spin()
    except rospy.ROSInterruptException:
        pass",0
